"Group","WTP"
"Generic",9.07808870738633
"Generic",9.87195222813909
"Generic",10.2932876834471
"Generic",10.227013040913
"Generic",9.45292445906167
"Generic",9.4479646204022
"Generic",9.64846089716
"Generic",11.0472424688924
"Generic",9.20388746553398
"Generic",9.87466388393386
"Generic",11.3316532751752
"Generic",9.92931758026984
"Generic",9.04811150732503
"Generic",9.53466139530816
"Generic",10.3398219852334
"Generic",9.73707798983116
"Generic",9.60668654551515
"Generic",9.75925793611008
"Generic",10.0633476529975
"Generic",11.1189561398021
"Generic",9.93800442150278
"Generic",10.7565596473061
"Generic",10.4415278809554
"Generic",9.9204520731457
"Generic",8.92696859797658
"Generic",9.63521787771324
"Generic",9.65709068280307
"Generic",10.0330081029331
"Generic",10.9101390743668
"Generic",11.6051552816818
"Generic",11.0833067412886
"Generic",9.90679432496974
"Generic",8.77043082310965
"Generic",9.72785409514978
"Generic",10.0624450561513
"Generic",10.5915091028472
"Generic",10.673769577939
"Generic",10.4790166005915
"Generic",9.02330795514037
"Generic",10.5947501319433
"Generic",9.68740994850094
"Generic",10.1223618901129
"Generic",10.0521858240216
"Generic",10.2997167354794
"Generic",10.0172724879783
"Generic",8.83276743169004
"Generic",10.5155471753414
"Generic",10.2702185978448
"Generic",9.81404386230524
"Generic",10.0827011577327
"Generic",10.0938270517579
"Generic",10.1547136279927
"Generic",11.1485923161842
"Generic",9.84666473474657
"Generic",10.1176457687193
"Generic",10.8178687111484
"Generic",10.7379267163638
"Generic",10.8016841772662
"Generic",9.59577239925831
"Generic",11.401737911205
"Generic",10.0466906096511
"Generic",11.3067962912948
"Generic",9.0543681197785
"Generic",10.014688510448
"Generic",10.8749401996785
"Generic",9.49933046894404
"Generic",9.47311772224758
"Generic",9.34302290747517
"Generic",9.26324070446288
"Generic",9.69398832677372
"Generic",10.2318254210713
"Generic",8.5900526514555
"Generic",10.1483863033606
"Generic",10.8656725324916
"Generic",11.4263018127683
"Generic",10.9108231945404
"Generic",10.5297423346572
"Generic",8.79128872061997
"Generic",9.57894530439525
"Generic",9.75356748039217
"Generic",10.4924667319298
"Generic",9.92603006619736
"Generic",9.11894596035788
"Generic",11.1791049956659
"Generic",10.6379739042572
"Generic",10.1662011907437
"Generic",10.8526760272281
"Generic",9.06285799893552
"Generic",10.4625742084529
"Generic",9.6339613365806
"Generic",10.4786218652955
"Generic",9.95742463173795
"Generic",10.443072499122
"Generic",10.9348623305416
"Generic",10.0051030632218
"Generic",10.7122910458665
"Generic",9.16809617539641
"Generic",9.49487689169479
"Generic",11.0634523979717
"Generic",10.2641715811168
"Generic",8.56344402569639
"Generic",9.04517378354234
"Generic",9.85945328908761
"Generic",10.6060455830341
"Generic",9.92868172099934
"Generic",10.4369312304145
"Generic",10.6713037644515
"Generic",11.1697383802041
"Generic",10.0392117132925
"Generic",9.96361266567337
"Generic",8.77273384860041
"Generic",10.0695293158615
"Generic",9.59970495947311
"Generic",9.31819329203714
"Generic",9.87406563826672
"Generic",10.7104602209206
"Generic",8.60507605791799
"Generic",9.7009044989562
"Generic",10.0816460985079
"Generic",9.37475470096153
"Generic",10.2337320597495
"Generic",10.288000944431
"Generic",9.97687468850681
"Generic",8.27387126436798
"Generic",11.8000207021066
"Generic",9.85629051977226
"Generic",10.4558352971114
"Generic",10.1916365437256
"Generic",10.7172712643728
"Generic",10.5723616124619
"Generic",9.85314478014004
"Generic",10.264717440546
"Generic",9.33821381821327
"Generic",10.5998461076295
"Generic",9.67727316278095
"Generic",11.6917413476517
"Generic",8.84426577301827
"Generic",9.67520892992379
"Generic",10.5777659039315
"Generic",10.3570927828151
"Generic",9.5873632730395
"Generic",9.30225348045473
"Generic",10.1011329932975
"Generic",9.98998481078316
"Generic",8.74680313391516
"Generic",10.0241857469937
"Generic",10.1331612209847
"Generic",10.1223084778873
"Generic",9.26148807017812
"Generic",10.3332932948118
"Generic",10.9649990958715
"Generic",10.3193654822259
"Generic",9.20508807073796
"Generic",9.69504817121567
"Generic",10.2422725336875
"Generic",9.54706805807721
"Generic",8.48964756548931
"Generic",10.6189755740197
"Generic",9.41936567186284
"Generic",9.5985078104622
"Generic",11.0527304263032
"Generic",9.45809854927622
"Generic",10.5920120781325
"Generic",9.11752198482686
"Generic",9.75182031784822
"Generic",9.94851078660447
"Generic",9.18194400290295
"Generic",9.55567621456376
"Generic",9.97981091295018
"Generic",10.4694871781138
"Generic",8.84461741960242
"Generic",9.75517203255211
"Generic",10.5294845069818
"Generic",9.62283358801569
"Generic",10.1591043451711
"Generic",10.3445599990451
"Generic",10.1874845107322
"Generic",10.45728037563
"Generic",9.91410393731583
"Generic",9.71042644048552
"Generic",8.14979573357972
"Generic",9.93494128706437
"Generic",10.301199287452
"Generic",10.3747791886077
"Generic",9.61130515408072
"Generic",11.2456520368426
"Generic",10.2004970937402
"Generic",10.0884211009212
"Generic",10.890586745628
"Generic",9.49707364507652
"Generic",9.6847629632527
"Generic",11.6782167360348
"Generic",10.0077904310546
"Generic",11.1434978949858
"Generic",8.99304534855983
"Generic",9.86663823856997
"Generic",10.2648967325458
"Generic",10.2100269816441
"Generic",9.29605461834241
"Generic",10.0134814922378
"Generic",9.24580554282161
"Generic",10.498892327671
"Generic",10.7593425629025
"Generic",8.44250861245881
"Generic",10.8649854236101
"Generic",9.13126885223406
"Generic",10.3183384882878
"Generic",10.4619318466998
"Generic",9.860077120329
"Generic",9.54842023019815
"Generic",10.1157247148694
"Generic",10.3071730905001
"Generic",10.6183119739641
"Generic",8.56336411126863
"Generic",8.85453451235868
"Generic",11.0012816388317
"Generic",10.7326401929781
"Generic",10.3047022642354
"Generic",10.5006248849777
"Generic",10.6420224423487
"Generic",8.13735404107402
"Generic",10.7771939676472
"Generic",9.66050868240637
"Generic",10.1614317814418
"Generic",9.7933895393815
"Generic",10.6103754678551
"Generic",9.75606928573107
"Generic",10.3629526361218
"Generic",9.72652051495271
"Generic",9.23504895362895
"Generic",10.8470073573082
"Generic",10.518630007892
"Generic",11.2069835674095
"Generic",10.0456077528055
"Generic",10.7875019220797
"Generic",11.3827933378134
"Generic",9.80296251947272
"Generic",9.07393422107135
"Generic",9.83245390300332
"Generic",9.85017113201023
"Generic",10.1061763531565
"Generic",11.1986134841235
"Generic",9.77169927524626
"Generic",10.2611032590634
"Generic",9.84062115457313
"Generic",10.0143154959675
"Generic",10.2198403644544
"Generic",10.9297502872259
"Generic",10.0849228642435
"Generic",10.4989896240218
"Generic",10.5452020208485
"Generic",10.6403412895989
"Generic",9.59792381347093
"Generic",11.1388168499363
"Generic",9.73333028249419
"Generic",9.92595108264517
"Generic",10.9828351873999
"Generic",10.9058587343019
"Generic",9.23700568931213
"Generic",9.38885029970778
"Generic",9.04934465844057
"Generic",10.1272930348339
"Generic",10.1153886075429
"Generic",10.2548802811485
"Generic",10.386510399953
"Targeted",14.5786750078105
"Targeted",14.3044109862309
"Targeted",15.7187495392524
"Targeted",15.5257429118244
"Targeted",13.9435834238699
"Targeted",14.9333967844055
"Targeted",14.3728365240705
"Targeted",13.5504742506206
"Targeted",15.1050840918317
"Targeted",14.944551803519
"Targeted",14.9318415127408
"Targeted",15.1513067792609
"Targeted",15.6177256150776
"Targeted",15.1439182531384
"Targeted",14.5684949099885
"Targeted",14.4856405236551
"Targeted",14.9077380448712
"Targeted",15.2170118906053
"Targeted",14.2722237531086
"Targeted",14.8709837918103
"Targeted",15.6770870821175
"Targeted",14.9242039361359
"Targeted",14.5111055326839
"Targeted",14.8068383821021
"Targeted",15.7802539817534
"Targeted",15.3850307728499
"Targeted",15.8656730600571
"Targeted",15.0973685000132
"Targeted",15.2871925675433
"Targeted",14.6090801613563
"Targeted",15.4237594682512
"Targeted",14.6455665204675
"Targeted",14.005604146713
"Targeted",15.0895950759789
"Targeted",16.362095852412
"Targeted",15.5606400377011
"Targeted",15.8156773729624
"Targeted",15.2511990061652
"Targeted",14.5740099751786
"Targeted",14.8584314014228
"Targeted",14.8087263252317
"Targeted",14.6719101541525
"Targeted",15.4929170987508
"Targeted",14.1618455483442
"Targeted",15.6064562924789
"Targeted",15.6049067403581
"Targeted",14.1609643486519
"Targeted",15.4476443985304
"Targeted",16.7011586566412
"Targeted",14.6099491626409
"Targeted",15.5914329689857
"Targeted",14.4524587080664
"Targeted",15.777497992742
"Targeted",15.1748773039486
"Targeted",16.1563407741362
"Targeted",13.9787204900242
"Targeted",14.9640914797122
"Targeted",14.6311523767121
"Targeted",14.8619145916466
"Targeted",14.5592948801198
"Targeted",14.4163094936255
"Targeted",15.4051056622315
"Targeted",14.2386935001462
"Targeted",16.0388216520894
"Targeted",14.1696553902804
"Targeted",15.0707554059767
"Targeted",15.3730925007785
"Targeted",15.4107147373648
"Targeted",14.7887773352935
"Targeted",15.0556513967299
"Targeted",15.6728849062668
"Targeted",13.9804738580465
"Targeted",14.4527822019275
"Targeted",15.2242816200216
"Targeted",14.6886526151641
"Targeted",15.9590027957797
"Targeted",15.4712777043484
"Targeted",15.0505167266903
"Targeted",13.9445698777243
"Targeted",15.0182701577284
"Targeted",14.7785088922621
"Targeted",14.9283574405356
"Targeted",14.172908541061
"Targeted",15.3490606306809
"Targeted",14.2727304917851
"Targeted",14.8416446129903
"Targeted",15.2669980806159
"Targeted",14.4515389476909
"Targeted",15.408093983976
"Targeted",14.0784427188438
"Targeted",13.0331577247276
"Targeted",15.3254775935501
"Targeted",15.5883778788727
"Targeted",14.799908203486
"Targeted",15.3528883782141
"Targeted",14.1908584324414
"Targeted",14.910995975222
"Targeted",13.6409371367716
"Targeted",15.826826624007
"Targeted",16.3019376030802
"Targeted",15.7518085821974
"Targeted",14.9808571235104
"Targeted",14.9766687604069
"Targeted",13.9387526637942
"Targeted",15.5532697407218
"Targeted",14.8524860735158
"Targeted",14.5402799522472
"Targeted",14.0115819451392
"Targeted",14.7901662523476
"Targeted",14.4056572054883
"Targeted",14.7220786357705
"Targeted",14.1476800085655
"Targeted",16.181312638062
"Targeted",14.9887982309544
"Targeted",15.7524615540907
"Targeted",13.1788102308196
"Targeted",14.6827615190036
"Targeted",14.5271623958856
"Targeted",14.1439516744439
"Targeted",16.0826264079569
"Targeted",14.0093026561614
"Targeted",15.2228731822856
"Targeted",15.5925053999058
"Targeted",15.1247331318926
"Targeted",14.3873211657531
"Targeted",15.6588160647069
"Targeted",15.1194116572886
"Targeted",14.2555514655326
"Targeted",14.0283656666786
"Targeted",16.4607022041452
"Targeted",14.5250477982071
"Targeted",13.7010998422574
"Targeted",15.3732815539276
"Targeted",15.2171611792426
"Targeted",14.0523159649942
"Targeted",13.6399305104926
"Targeted",14.918588237989
"Targeted",15.7975774041966
"Targeted",15.4452868246275
"Targeted",14.6549438030866
"Targeted",14.4160682378909
"Targeted",15.1897467297254
"Targeted",15.1101473430513
"Targeted",15.4407982226849
"Targeted",14.7229414347978
"Targeted",15.6295478372422
"Targeted",14.4184319308646
"Targeted",14.768618709916
"Targeted",15.5185701666081
"Targeted",15.692980126039
"Targeted",13.6430467089826
"Targeted",15.0750332849113
"Targeted",15.4261453082142
"Targeted",13.9844229805566
"Targeted",15.3364379199127
"Targeted",14.4202780107222
"Targeted",15.7141771085151
"Targeted",15.3769374224718
"Targeted",15.5383366064969
"Targeted",15.0845035305009
"Targeted",15.6045539039104
"Targeted",15.9663601698202
"Targeted",16.3763736108189
"Targeted",14.9801234616757
"Targeted",13.4256642367673
"Targeted",15.0220682032158
"Targeted",15.143892845915
"Targeted",14.8912582569989
"Targeted",15.397802034544
"Targeted",15.70747457516
"Targeted",14.6374122988825
"Targeted",14.7941332709907
"Targeted",15.2784895461602
"Targeted",14.6148433809576
"Targeted",15.0638871684418
"Targeted",13.6268046807803
"Targeted",14.2160701950217
"Targeted",14.0705711670771
"Targeted",14.4024634122909
"Targeted",14.5146868304485
"Targeted",15.2676135997825
"Targeted",15.6874791017658
"Targeted",14.4908315296387
"Targeted",14.3022127123354
"Targeted",14.2708177987073
"Targeted",14.7097878915454
"Targeted",14.8326796522932
"Targeted",15.3385322736868
"Targeted",14.7750726104821
"Targeted",13.545057511798
"Targeted",14.9359960071149
"Targeted",15.8310307674561
"Targeted",15.8341208879572
"Targeted",14.4477257473221
"Targeted",13.9165564194537
"Targeted",16.7206423443057
"Targeted",14.8863046402644
"Targeted",14.9317841249261
"Targeted",15.2944019320887
"Targeted",13.8701723803666
"Targeted",14.4902466221661
"Targeted",13.921690316297
"Targeted",14.5148337701926
"Targeted",15.0831946031032
"Targeted",14.0447033794092
"Targeted",15.4129878755571
"Targeted",15.2025408201721
"Targeted",14.3670494820656
"Targeted",15.1584274596667
"Targeted",15.5236568137457
"Targeted",15.7427666772832
"Targeted",14.8510062049474
"Targeted",14.9344542442623
"Targeted",14.9393001055127
"Targeted",16.0090232292385
"Targeted",15.7875503245946
"Targeted",15.5840810974299
"Targeted",14.7988614401115
"Targeted",15.2612690039165
"Targeted",15.2823032318545
"Targeted",14.2708286939975
"Targeted",13.7901868392755
"Targeted",15.4492810193561
"Targeted",13.9294826281737
"Targeted",15.0011785819389
"Targeted",15.1751734749438
"Targeted",15.3947071732141
"Targeted",15.1325983662604
"Targeted",14.487002335592
"Targeted",15.6904561019268
"Targeted",16.2170436368344
"Targeted",15.6168251662478
"Targeted",13.6394443690732
"Targeted",15.9797033297821
"Targeted",14.9607608376696
"Targeted",15.3674399955235
"Targeted",15.4354232651097
"Targeted",14.9323197487553
"Targeted",14.9473157616459
"Targeted",15.7134099485316
"Targeted",15.4981213457404
"Targeted",15.693183572231
"Targeted",16.6680486866612
"Targeted",15.4650911045859
"Targeted",15.1451668101697
"Targeted",13.4525568225971
"Targeted",16.8841998022723
"Targeted",14.6621262247426
"Targeted",16.6623143005668
"Targeted",15.2622504976035
"Targeted",16.0769011392278
"Targeted",14.9232027751766
"Targeted",15.3580295282887
"Targeted",15.1497705857496
"Targeted",14.8697155104386
"Targeted",14.9157243227643
"Targeted",15.708984035091
"Targeted",14.85897929712
"Targeted",13.5736222538914
"Targeted",14.8628775258191
"Targeted",15.3778534238754
"Targeted",15.431519001446
"Targeted",15.4315974722342
"Targeted",13.8155289353916
"Targeted",15.2581194406078
"Targeted",15.6775014469629
"Targeted",15.8936050770274
"Targeted",14.8425271102691
"Targeted",14.774675189672
"Targeted",16.0414864823146
"Targeted",13.8324503679545
"Targeted",14.6942190161608
"Targeted",15.3202234555502
"Targeted",13.8675583642331
"Targeted",15.1957395037022
"Targeted",16.3145048147365
"Targeted",14.9971575425946
"Targeted",14.8050821825255
"Targeted",15.3324381998238
"Targeted",14.8046494804489
"Targeted",15.5693802618553
"Targeted",15.6331048251148
"Targeted",15.0018841628611
"Targeted",14.1763154895752
"Targeted",14.0772454907786
"Targeted",14.5849018440413
"Targeted",15.5581663503849
"Targeted",13.6292563777402
"Targeted",13.6795723888872
"Targeted",14.5423541226679
"Targeted",15.2760763935864
"Targeted",14.3605037662845
"Targeted",15.6207243259672
"Targeted",15.2333589791086
"Targeted",14.880552267233
"Targeted",15.5731796955722
"Targeted",15.2718556139736
"Targeted",14.6878454809515
"Targeted",15.1617804540927
"Targeted",15.4532593505843
"Targeted",15.2493983414034
"Targeted",14.5393928544354
"Targeted",15.5986415435449
"Targeted",15.807055357891
"Targeted",15.1933921895803
"Targeted",15.1008732637235
"Targeted",14.9470624434541
"Targeted",16.512991092412
"Targeted",15.1934208724951
"Targeted",14.88919417991
"Targeted",13.2444575384619
"Targeted",13.9043027644786
"Targeted",14.9456287595726
"Targeted",15.1444058313902
"Targeted",15.1938107212031
"Targeted",15.575054746314
"Targeted",14.8640933134757
"Targeted",15.8502121561378
"Targeted",14.3549387699913
"Targeted",14.1540900956899
"Targeted",14.1397096757123
"Targeted",15.5196079169306
"Targeted",14.9419560403625
"Targeted",15.5528725452743
"Targeted",14.81260550491
"Targeted",14.585675528451
"Targeted",14.7421531974114
"Targeted",13.7031682230308
"Targeted",14.1812693177101
"Targeted",13.9905757475491
"Targeted",15.7380255903827
"Targeted",14.581868936046
"Targeted",15.5526218969531
"Targeted",16.0615434211844
"Targeted",14.865757633623
"Targeted",15.1987152344466
"Targeted",13.7742527364227
"Targeted",14.4269311557361
"Targeted",15.039350394568
"Targeted",15.2093608323353
"Targeted",14.4684213178908
"Targeted",16.8794012994588
"Targeted",14.6791269026353
"Targeted",15.044970489641
"Targeted",15.4548543070075
"Targeted",14.9817869556582
"Targeted",14.549502829081
"Targeted",15.7317139647743
"Targeted",16.130881726245
"Targeted",14.9792142202651
"Targeted",15.3935871417821
"Targeted",14.9318112510482
"Targeted",15.7115186523915
"Targeted",14.1906828240181
"Targeted",16.6246021567961
"Targeted",14.5775281265482
"Targeted",13.9788054098933
"Targeted",14.7543575209649
"Targeted",15.1026959389015
"Targeted",16.1365348453762
"Targeted",15.6378467737399
"Targeted",15.099720902432
"Targeted",14.0273615332083
"Targeted",14.3937735787295
"Targeted",14.8857005474395
"Targeted",16.7871182794224
"Targeted",13.6978406980471
"Targeted",15.7917382562922
"Targeted",14.6309360199363
"Targeted",16.1661936299912
"Targeted",14.2025595520186
"Targeted",15.1005362642639
"Targeted",14.2303143408081
"Targeted",15.6324614984532
"Targeted",16.0386456421167
"Targeted",16.3655047044808
"Targeted",15.5583204603127
"Targeted",16.2902863782045
"Targeted",15.8724967360632
"Targeted",14.9076875617232
"Targeted",15.3339260667993
"Targeted",14.3196040519668
"Targeted",14.8703584814193
"Targeted",15.8546745958442
"Targeted",15.3788989004376
"Targeted",15.3201501321377
"Targeted",14.273308272219
"Targeted",14.5768407387661
"Targeted",14.4647757903725
"Targeted",15.2767071090094
"Targeted",14.3066446586734
"Targeted",15.3934289730693
"Targeted",14.2185085116465
"Targeted",16.2799713206948
"Targeted",15.3224139446347
"Targeted",14.5092974714227
"Targeted",15.1687321527509
"Targeted",14.7532827605404
"Targeted",15.2598035718318
"Targeted",15.1704729031322
"Targeted",14.290120079137
"Targeted",14.4460802848264
"Targeted",15.2097155793177
"Targeted",16.1473363361261
"Targeted",15.7592319060696
"Targeted",14.5628027684673
"Targeted",15.5781460311532
"Targeted",14.9660021530706
"Targeted",15.2109195562029
"Targeted",15.1822530435156
"Targeted",16.8028148346064
"Targeted",14.1702978325889
"Targeted",15.070643901309
"Targeted",13.7540158984227
"Targeted",15.4128851460711
"Targeted",15.767625930205
"Targeted",16.0119635687708
"Targeted",13.652398323714
"Targeted",15.2889386480358
"Targeted",16.1153589659686
"Targeted",14.7101888958704
"Targeted",14.8514946275426
"Targeted",14.9744239444567
"Targeted",15.2555131260031
"Targeted",15.4656119130222
"Targeted",15.922474618598
"Targeted",14.9331586866885
"Targeted",15.1373946318307
"Targeted",16.741598514055
"Targeted",15.3017692496805
"Targeted",15.1321271765309
"Targeted",14.0604298123016
"Targeted",15.0019992333356
"Targeted",14.8450716927832
"Targeted",14.9922679191334
"Targeted",14.5972076511102
"Targeted",14.5192290432901
"Targeted",14.4954584577259
"Targeted",14.8498468392202
"Targeted",15.95769285362
"Targeted",15.7343606385915
"Targeted",14.7480174174399
"Targeted",13.8198584818229
"Targeted",14.4087916000248
"Targeted",14.6795676267316
"Targeted",15.0725466029598
"Targeted",14.5361749070094
"Targeted",16.4046764835823
"Targeted",14.8094127259072
"Targeted",14.1502388708323
"Targeted",14.9011167699022
"Targeted",14.2962356928846
"Targeted",15.1093089950927
"Targeted",15.1635435298629
"Targeted",15.2489113281399
"Targeted",13.864699218613
"Targeted",15.1544979036795
"Targeted",15.2173150563792
"Targeted",14.0052240867469
"Targeted",15.6687559478113
"Targeted",15.548919615366
"Targeted",16.6097335528081
"Targeted",15.109692091163
"Targeted",15.0327134692626
"Targeted",15.0676100838577
"Targeted",15.0488363616302
"Targeted",13.7060690572636
"Targeted",13.8302110589504
"Targeted",14.9457227232462
"Targeted",14.5932528336035
"Targeted",15.0383155675402
"Targeted",13.5221541387176
"Targeted",13.9509112218313
"Targeted",14.2289615927429
"Targeted",15.6902407547422
"Targeted",14.2310569950369
"Targeted",14.4403402324964
"Targeted",15.0559116730718
"Targeted",14.7740775467224
"Targeted",15.1024920250676
"Targeted",16.613543387432
"Targeted",14.2127774301192
"Targeted",14.7861712520631
"Targeted",14.6382683851794
"Targeted",16.0586767987827
"Targeted",14.4613605539768
"Targeted",14.942539167357
"Targeted",15.5509935300259
"Targeted",14.2589866248361
"Targeted",16.1586230710194
"Targeted",15.473033690832
"Targeted",14.2480553733288
"Targeted",15.3182044663404
"Targeted",14.8506849997369
"Targeted",15.219260140396
"Targeted",14.937017362089
"Targeted",15.7493612257448
"Targeted",14.0542297300077
"Targeted",14.6341683119629
"Targeted",14.8255665255712
